Store ID,Product ID,Date,Units Sold,Sales Revenue (USD),Discount Percentage,Marketing Spend (USD),Store Location,Product Category,Day of the Week,Holiday Effect
Spearsland,65593523,2023-10-04,6,1149.42,0,62,Solomon Islands,Groceries,Wednesday,False
Spearsland,65593523,2023-10-05,4,766.28,0,0,Mayotte,Groceries,Thursday,False
Spearsland,65593523,2023-10-06,12,2298.84,0,0,Greenland,Groceries,Friday,False
Spearsland,65593523,2023-10-07,4,766.28,0,83,Tanzania,Groceries,Saturday,False
Spearsland,65593523,2023-10-08,6,1091.95,5,155,Jersey,Groceries,Sunday,False
Spearsland,65593523,2023-10-09,2,344.83,10,51,Sao Tome and Principe,Groceries,Monday,False
Spearsland,65593523,2023-10-10,2,363.98,5,172,Sudan,Groceries,Tuesday,False
Spearsland,65593523,2023-10-11,5,862.06,10,0,Ukraine,Groceries,Wednesday,False
Spearsland,65593523,2023-10-12,7,1340.99,0,0,Mali,Groceries,Thursday,False
Spearsland,65593523,2023-10-13,4,766.28,0,175,Monaco,Groceries,Friday,False
Spearsland,65593523,2023-10-14,2,383.14,0,75,Ethiopia,Groceries,Saturday,False
Spearsland,65593523,2023-10-15,8,1532.56,0,111,Estonia,Groceries,Sunday,False
Spearsland,65593523,2023-10-16,9,1724.13,0,0,Armenia,Groceries,Monday,False
Spearsland,65593523,2023-10-17,8,1532.56,0,155,Algeria,Groceries,Tuesday,False
Spearsland,65593523,2023-10-18,8,1532.56,0,98,Cocos (Keeling) Islands,Groceries,Wednesday,False
Spearsland,65593523,2023-10-19,5,957.85,0,183,Cambodia,Groceries,Thursday,False
Spearsland,65593523,2023-10-20,7,1340.99,0,117,Serbia,Groceries,Friday,False
Spearsland,65593523,2023-10-21,2,383.14,0,28,Morocco,Groceries,Saturday,False
Spearsland,65593523,2023-10-22,9,1724.13,0,0,Namibia,Groceries,Sunday,False
Spearsland,65593523,2023-10-23,5,957.85,0,55,Turkmenistan,Groceries,Monday,False
Spearsland,65593523,2023-10-24,4,766.28,0,0,Romania,Groceries,Tuesday,False
Spearsland,65593523,2023-10-25,5,957.85,0,117,Mongolia,Groceries,Wednesday,False
Spearsland,65593523,2023-10-26,5,957.85,0,42,Suriname,Groceries,Thursday,False
Spearsland,65593523,2023-10-27,3,574.71,0,0,Jamaica,Groceries,Friday,False
Spearsland,65593523,2023-10-28,4,766.28,0,27,Finland,Groceries,Saturday,False
Spearsland,65593523,2023-10-29,4,766.28,0,0,Greenland,Groceries,Sunday,False
Spearsland,65593523,2023-10-30,4,766.28,0,76,North Macedonia,Groceries,Monday,False
Spearsland,65593523,2023-10-31,5,957.85,0,0,Sierra Leone,Groceries,Tuesday,False
Spearsland,65593523,2023-11-01,6,919.54,20,0,Cuba,Groceries,Wednesday,False
Spearsland,65593523,2023-11-02,4,766.28,0,0,Estonia,Groceries,Thursday,False
Spearsland,65593523,2023-11-03,10,1915.7,0,0,Ukraine,Groceries,Friday,False
Spearsland,65593523,2023-11-04,12,1954.01,15,43,Madagascar,Groceries,Saturday,False
Spearsland,65593523,2023-11-05,2,383.14,0,26,Falkland Islands (Malvinas),Groceries,Sunday,False
Spearsland,65593523,2023-11-06,6,1149.42,0,0,Costa Rica,Groceries,Monday,False
Spearsland,65593523,2023-11-07,3,574.71,0,0,Peru,Groceries,Tuesday,False
Spearsland,65593523,2023-11-08,4,766.28,0,0,Fiji,Groceries,Wednesday,False
Spearsland,65593523,2023-11-09,7,1340.99,0,174,Sweden,Groceries,Thursday,False
Spearsland,65593523,2023-11-10,4,613.02,20,189,Egypt,Groceries,Friday,False
Spearsland,65593523,2023-11-11,7,1340.99,0,0,Honduras,Groceries,Saturday,False
Spearsland,65593523,2023-11-12,4,766.28,0,160,Venezuela,Groceries,Sunday,False
Spearsland,65593523,2023-11-13,4,651.34,15,169,Lesotho,Groceries,Monday,False
Spearsland,65593523,2023-11-14,14,2681.98,0,32,Russian Federation,Groceries,Tuesday,False
Spearsland,65593523,2023-11-15,2,363.98,5,177,Bangladesh,Groceries,Wednesday,False
Spearsland,65593523,2023-11-16,10,1915.7,0,97,Cameroon,Groceries,Thursday,False
Spearsland,65593523,2023-11-17,6,977.01,15,0,United States of America,Groceries,Friday,False
Spearsland,65593523,2023-11-18,4,766.28,0,95,Kuwait,Groceries,Saturday,False
Spearsland,65593523,2023-11-19,4,766.28,0,0,Saint Vincent and the Grenadines,Groceries,Sunday,False
Spearsland,65593523,2023-11-20,8,1532.56,0,164,French Guiana,Groceries,Monday,False
Spearsland,65593523,2023-11-21,3,574.71,0,0,Moldova,Groceries,Tuesday,False
Spearsland,65593523,2023-11-22,5,957.85,0,135,Turkey,Groceries,Wednesday,False
Spearsland,65593523,2023-11-23,6,1091.95,5,0,China,Groceries,Thursday,False
Spearsland,65593523,2023-11-24,10,1915.7,0,159,Mozambique,Groceries,Friday,True
Spearsland,65593523,2023-11-25,4,766.28,0,117,Saint Kitts and Nevis,Groceries,Saturday,False
Spearsland,65593523,2023-11-26,6,1034.48,10,12,Kazakhstan,Groceries,Sunday,False
Spearsland,65593523,2023-11-27,2,344.83,10,122,Bouvet Island (Bouvetoya),Groceries,Monday,False
Spearsland,65593523,2023-11-28,4,766.28,0,0,Honduras,Groceries,Tuesday,False
Spearsland,65593523,2023-11-29,3,574.71,0,125,Guinea-Bissau,Groceries,Wednesday,False
Spearsland,65593523,2023-11-30,0,0.0,0,176,Sao Tome and Principe,Groceries,Thursday,False
Spearsland,65593523,2023-12-01,9,1724.13,0,163,Korea,Groceries,Friday,False
Spearsland,65593523,2023-12-02,1,181.99,5,3,Togo,Groceries,Saturday,False
Spearsland,65593523,2023-12-03,6,1149.42,0,0,Kuwait,Groceries,Sunday,False
Spearsland,65593523,2023-12-04,3,574.71,0,0,Hungary,Groceries,Monday,False
Spearsland,65593523,2023-12-05,2,383.14,0,107,Guernsey,Groceries,Tuesday,False
Spearsland,65593523,2023-12-06,2,383.14,0,0,Malawi,Groceries,Wednesday,False
Spearsland,65593523,2023-12-07,6,1091.95,5,166,Isle of Man,Groceries,Thursday,False
Spearsland,65593523,2023-12-08,5,909.96,5,0,Ghana,Groceries,Friday,False
Spearsland,65593523,2023-12-09,6,1034.48,10,156,Reunion,Groceries,Saturday,False
Spearsland,65593523,2023-12-10,4,766.28,0,0,Guatemala,Groceries,Sunday,False
Spearsland,65593523,2023-12-11,5,957.85,0,0,Micronesia,Groceries,Monday,False
Spearsland,65593523,2023-12-12,7,1340.99,0,16,United States Minor Outlying Islands,Groceries,Tuesday,False
Spearsland,65593523,2023-12-13,5,957.85,0,0,Puerto Rico,Groceries,Wednesday,False
Spearsland,65593523,2023-12-14,5,957.85,0,116,Niue,Groceries,Thursday,False
Spearsland,65593523,2023-12-15,5,957.85,0,0,Canada,Groceries,Friday,False
Spearsland,65593523,2023-12-16,7,1340.99,0,0,Antigua and Barbuda,Groceries,Saturday,False
Spearsland,65593523,2023-12-17,6,1034.48,10,102,Zimbabwe,Groceries,Sunday,False
Spearsland,65593523,2023-12-18,1,172.41,10,0,Liechtenstein,Groceries,Monday,False
Spearsland,65593523,2023-12-19,1,162.83,15,138,Sierra Leone,Groceries,Tuesday,False
Spearsland,65593523,2023-12-20,2,383.14,0,0,Kenya,Groceries,Wednesday,False
Spearsland,65593523,2023-12-21,6,1034.48,10,90,Tanzania,Groceries,Thursday,False
Spearsland,65593523,2023-12-22,7,1340.99,0,0,Slovakia (Slovak Republic),Groceries,Friday,False
Spearsland,65593523,2023-12-23,2,383.14,0,5,Pitcairn Islands,Groceries,Saturday,False
Spearsland,65593523,2023-12-24,7,1273.94,5,58,Micronesia,Groceries,Sunday,False
Spearsland,65593523,2023-12-25,6,1149.42,0,0,Cote d'Ivoire,Groceries,Monday,True
Spearsland,65593523,2023-12-26,4,766.28,0,0,Guinea,Groceries,Tuesday,False
Spearsland,65593523,2023-12-27,7,1340.99,0,124,Hong Kong,Groceries,Wednesday,False
Spearsland,65593523,2023-12-28,5,957.85,0,60,Kazakhstan,Groceries,Thursday,False
Spearsland,65593523,2023-12-29,4,766.28,0,92,Germany,Groceries,Friday,False
Spearsland,65593523,2023-12-30,4,766.28,0,0,Czech Republic,Groceries,Saturday,False
Spearsland,65593523,2023-12-31,6,1149.42,0,0,Sao Tome and Principe,Groceries,Sunday,False
Spearsland,65593523,2024-01-01,8,1455.93,5,0,Cape Verde,Groceries,Monday,False
Spearsland,44234706,2022-01-01,7,2178.4,0,187,Cameroon,Furniture,Saturday,False
Spearsland,44234706,2022-01-02,6,1867.2,0,0,American Samoa,Furniture,Sunday,False
Spearsland,44234706,2022-01-03,1,311.2,0,193,United States Virgin Islands,Furniture,Monday,False
Spearsland,44234706,2022-01-04,5,1556.0,0,0,Monaco,Furniture,Tuesday,False
Spearsland,44234706,2022-01-05,2,622.4,0,78,Estonia,Furniture,Wednesday,False
Spearsland,44234706,2022-01-06,12,3734.4,0,75,United States Virgin Islands,Furniture,Thursday,False
Spearsland,44234706,2022-01-07,8,2489.6,0,0,Slovenia,Furniture,Friday,False
Spearsland,44234706,2022-01-08,9,2800.8,0,71,Chad,Furniture,Saturday,False
Spearsland,44234706,2022-01-09,3,933.6,0,0,Eritrea,Furniture,Sunday,False
Spearsland,44234706,2022-01-10,4,1244.8,0,0,Singapore,Furniture,Monday,False
Spearsland,44234706,2022-01-11,5,1556.0,0,0,South Africa,Furniture,Tuesday,False
Spearsland,44234706,2022-01-12,3,933.6,0,0,Italy,Furniture,Wednesday,False
Spearsland,44234706,2022-01-13,6,1680.48,10,86,Tunisia,Furniture,Thursday,False
Spearsland,44234706,2022-01-14,5,1556.0,0,0,Comoros,Furniture,Friday,False
Spearsland,44234706,2022-01-15,2,622.4,0,0,Kuwait,Furniture,Saturday,False
Spearsland,44234706,2022-01-16,9,2800.8,0,0,Gibraltar,Furniture,Sunday,False
Spearsland,44234706,2022-01-17,6,1867.2,0,0,Trinidad and Tobago,Furniture,Monday,False
Spearsland,44234706,2022-01-18,3,933.6,0,0,Serbia,Furniture,Tuesday,False
Spearsland,44234706,2022-01-19,7,1742.72,20,0,Bouvet Island (Bouvetoya),Furniture,Wednesday,False
Spearsland,44234706,2022-01-20,3,933.6,0,33,Bahrain,Furniture,Thursday,False
Spearsland,44234706,2022-01-21,5,1556.0,0,11,Swaziland,Furniture,Friday,False
Spearsland,44234706,2022-01-22,5,1556.0,0,26,Jordan,Furniture,Saturday,False
Spearsland,44234706,2022-01-23,6,1867.2,0,0,Saint Martin,Furniture,Sunday,False
Spearsland,44234706,2022-01-24,8,2489.6,0,85,Singapore,Furniture,Monday,False
Spearsland,44234706,2022-01-25,8,2489.6,0,19,Korea,Furniture,Tuesday,False
Spearsland,44234706,2022-01-26,5,1556.0,0,113,Saint Kitts and Nevis,Furniture,Wednesday,False
Spearsland,44234706,2022-01-27,4,1244.8,0,0,Marshall Islands,Furniture,Thursday,False
Spearsland,44234706,2022-01-28,2,622.4,0,0,Saint Pierre and Miquelon,Furniture,Friday,False
Spearsland,44234706,2022-01-29,9,2240.64,20,0,Christmas Island,Furniture,Saturday,False
Spearsland,44234706,2022-01-30,6,1867.2,0,123,Myanmar,Furniture,Sunday,False
Spearsland,44234706,2022-01-31,8,2489.6,0,0,Chad,Furniture,Monday,False
Spearsland,44234706,2022-02-01,4,1182.56,5,0,Netherlands,Furniture,Tuesday,False
Spearsland,44234706,2022-02-02,8,2489.6,0,72,Bouvet Island (Bouvetoya),Furniture,Wednesday,False
Spearsland,44234706,2022-02-03,4,1244.8,0,59,Burkina Faso,Furniture,Thursday,False
Spearsland,44234706,2022-02-04,9,2380.68,15,0,Denmark,Furniture,Friday,False
Spearsland,44234706,2022-02-05,1,311.2,0,63,Poland,Furniture,Saturday,False
Spearsland,44234706,2022-02-06,3,933.6,0,83,Tajikistan,Furniture,Sunday,False
Spearsland,44234706,2022-02-07,3,933.6,0,0,Saint Kitts and Nevis,Furniture,Monday,False
Spearsland,44234706,2022-02-08,6,1867.2,0,37,Qatar,Furniture,Tuesday,False
Spearsland,44234706,2022-02-09,4,1244.8,0,0,Italy,Furniture,Wednesday,False
Spearsland,44234706,2022-02-10,4,1244.8,0,89,Turks and Caicos Islands,Furniture,Thursday,False
Spearsland,44234706,2022-02-11,3,840.24,10,92,Greenland,Furniture,Friday,False
Spearsland,44234706,2022-02-12,5,1556.0,0,0,Venezuela,Furniture,Saturday,False
Spearsland,44234706,2022-02-13,1,311.2,0,20,Micronesia,Furniture,Sunday,False
Spearsland,44234706,2022-02-14,13,4045.6,0,0,Mexico,Furniture,Monday,False
Spearsland,44234706,2022-02-15,7,2178.4,0,84,Puerto Rico,Furniture,Tuesday,False
Spearsland,44234706,2022-02-16,4,1244.8,0,121,United Kingdom,Furniture,Wednesday,False
Spearsland,44234706,2022-02-17,3,933.6,0,0,Lithuania,Furniture,Thursday,False
Spearsland,44234706,2022-02-18,6,1773.84,5,0,Portugal,Furniture,Friday,False
Spearsland,44234706,2022-02-19,10,2489.6,20,0,Costa Rica,Furniture,Saturday,False
Spearsland,44234706,2022-02-20,7,1851.64,15,0,Vietnam,Furniture,Sunday,False
Spearsland,44234706,2022-02-21,5,1556.0,0,23,Serbia,Furniture,Monday,False
Spearsland,44234706,2022-02-22,3,886.92,5,154,Venezuela,Furniture,Tuesday,False
Spearsland,44234706,2022-02-23,4,1244.8,0,0,Burkina Faso,Furniture,Wednesday,False
Spearsland,44234706,2022-02-24,5,1478.2,5,0,Guatemala,Furniture,Thursday,False
Spearsland,44234706,2022-02-25,6,1867.2,0,0,Morocco,Furniture,Friday,False
Spearsland,44234706,2022-02-26,5,1400.4,10,0,North Macedonia,Furniture,Saturday,False
Spearsland,44234706,2022-02-27,6,1867.2,0,0,Reunion,Furniture,Sunday,False
Spearsland,44234706,2022-02-28,3,933.6,0,40,Sudan,Furniture,Monday,False
Spearsland,44234706,2022-03-01,4,1244.8,0,73,Kuwait,Furniture,Tuesday,False
Spearsland,44234706,2022-03-02,5,1556.0,0,0,Bhutan,Furniture,Wednesday,False
Spearsland,44234706,2022-03-03,3,933.6,0,44,Vietnam,Furniture,Thursday,False
Spearsland,44234706,2022-03-04,3,933.6,0,0,Tunisia,Furniture,Friday,False
Spearsland,44234706,2022-03-05,9,2660.76,5,146,Hong Kong,Furniture,Saturday,False
Spearsland,44234706,2022-03-06,15,4201.2,10,78,Barbados,Furniture,Sunday,False
Spearsland,44234706,2022-03-07,7,2178.4,0,16,Saint Pierre and Miquelon,Furniture,Monday,False
Spearsland,44234706,2022-03-08,5,1244.8,20,15,Chad,Furniture,Tuesday,False
Spearsland,44234706,2022-03-09,3,933.6,0,0,Kiribati,Furniture,Wednesday,False
Spearsland,44234706,2022-03-10,4,1244.8,0,146,Sierra Leone,Furniture,Thursday,False
Spearsland,44234706,2022-03-11,7,2178.4,0,109,Japan,Furniture,Friday,False
Spearsland,44234706,2022-03-12,3,933.6,0,0,Denmark,Furniture,Saturday,False
Spearsland,44234706,2022-03-13,6,1867.2,0,70,Aruba,Furniture,Sunday,False
Spearsland,44234706,2022-03-14,3,933.6,0,0,Cook Islands,Furniture,Monday,False
Spearsland,44234706,2022-03-15,5,1478.2,5,0,Guernsey,Furniture,Tuesday,False
Spearsland,44234706,2022-03-16,3,933.6,0,105,Dominican Republic,Furniture,Wednesday,False
Spearsland,44234706,2022-03-17,3,933.6,0,0,Guinea-Bissau,Furniture,Thursday,False
Spearsland,44234706,2022-03-18,2,622.4,0,0,Northern Mariana Islands,Furniture,Friday,False
Spearsland,44234706,2022-03-19,6,1867.2,0,117,Sri Lanka,Furniture,Saturday,False
Spearsland,44234706,2022-03-20,5,1556.0,0,18,Kazakhstan,Furniture,Sunday,False
Spearsland,44234706,2022-03-21,6,1867.2,0,0,Cocos (Keeling) Islands,Furniture,Monday,False
Spearsland,44234706,2022-03-22,3,933.6,0,161,Togo,Furniture,Tuesday,False
Spearsland,44234706,2022-03-23,3,933.6,0,176,Guatemala,Furniture,Wednesday,False
Spearsland,44234706,2022-03-24,7,2178.4,0,0,Guyana,Furniture,Thursday,False
Spearsland,44234706,2022-03-25,6,1867.2,0,0,Sierra Leone,Furniture,Friday,False
Spearsland,44234706,2022-03-26,7,2178.4,0,0,Guatemala,Furniture,Saturday,False
Spearsland,44234706,2022-03-27,3,933.6,0,161,Palau,Furniture,Sunday,False
Spearsland,44234706,2022-03-28,6,1867.2,0,127,Ecuador,Furniture,Monday,False
Spearsland,44234706,2022-03-29,5,1556.0,0,0,Saint Lucia,Furniture,Tuesday,False
Spearsland,44234706,2022-03-30,6,1867.2,0,0,French Polynesia,Furniture,Wednesday,False
Spearsland,44234706,2022-03-31,12,3734.4,0,0,Uganda,Furniture,Thursday,False
Spearsland,44234706,2022-04-01,6,1867.2,0,106,Iran,Furniture,Friday,False
Spearsland,44234706,2022-04-02,2,622.4,0,0,Qatar,Furniture,Saturday,False
Spearsland,44234706,2022-04-03,10,3112.0,0,23,Cuba,Furniture,Sunday,False
Spearsland,44234706,2022-04-04,1,311.2,0,0,Fiji,Furniture,Monday,False
Spearsland,44234706,2022-04-05,7,2178.4,0,192,Oman,Furniture,Tuesday,False
Spearsland,44234706,2022-04-06,6,1867.2,0,0,Argentina,Furniture,Wednesday,False
Spearsland,44234706,2022-04-07,7,2178.4,0,165,Somalia,Furniture,Thursday,False
Spearsland,44234706,2022-04-08,6,1867.2,0,196,Rwanda,Furniture,Friday,False
Spearsland,44234706,2022-04-09,7,2069.48,5,0,Lesotho,Furniture,Saturday,False
Spearsland,44234706,2022-04-10,1,311.2,0,0,Comoros,Furniture,Sunday,False
Spearsland,44234706,2022-04-11,4,1244.8,0,94,Barbados,Furniture,Monday,False
Spearsland,44234706,2022-04-12,3,933.6,0,0,Hungary,Furniture,Tuesday,False
Spearsland,44234706,2022-04-13,4,1244.8,0,99,Lesotho,Furniture,Wednesday,False
Spearsland,44234706,2022-04-14,6,1587.12,15,0,Burkina Faso,Furniture,Thursday,False
Spearsland,44234706,2022-04-15,1,280.08,10,159,Egypt,Furniture,Friday,False
Spearsland,44234706,2022-04-16,7,2178.4,0,0,Norfolk Island,Furniture,Saturday,False
Spearsland,44234706,2022-04-17,10,3112.0,0,0,Mongolia,Furniture,Sunday,False
Spearsland,44234706,2022-04-18,6,1867.2,0,144,Mongolia,Furniture,Monday,False
Spearsland,44234706,2022-04-19,10,2645.2,15,0,Holy See (Vatican City State),Furniture,Tuesday,False
Spearsland,44234706,2022-04-20,8,2489.6,0,0,South Africa,Furniture,Wednesday,False
Spearsland,44234706,2022-04-21,4,995.84,20,196,Kiribati,Furniture,Thursday,False
Spearsland,44234706,2022-04-22,3,933.6,0,82,Niue,Furniture,Friday,False
Spearsland,44234706,2022-04-23,12,3734.4,0,97,Algeria,Furniture,Saturday,False
Spearsland,44234706,2022-04-24,7,2178.4,0,0,Korea,Furniture,Sunday,False
Spearsland,44234706,2022-04-25,4,1244.8,0,10,Gambia,Furniture,Monday,False
Spearsland,44234706,2022-04-26,4,1244.8,0,0,Saint Pierre and Miquelon,Furniture,Tuesday,False
Spearsland,44234706,2022-04-27,6,1867.2,0,25,Chad,Furniture,Wednesday,False
Spearsland,44234706,2022-04-28,1,280.08,10,0,Bahrain,Furniture,Thursday,False
Spearsland,44234706,2022-04-29,8,2489.6,0,26,Hong Kong,Furniture,Friday,False
Spearsland,44234706,2022-04-30,8,2489.6,0,161,Norfolk Island,Furniture,Saturday,False
Spearsland,44234706,2022-05-01,7,2178.4,0,72,Monaco,Furniture,Sunday,False
Spearsland,44234706,2022-05-02,9,2380.68,15,0,Israel,Furniture,Monday,False
Spearsland,44234706,2022-05-03,6,1587.12,15,0,Mexico,Furniture,Tuesday,False
Spearsland,44234706,2022-05-04,9,2520.72,10,180,Bahamas,Furniture,Wednesday,False
Spearsland,44234706,2022-05-05,7,2069.48,5,0,Chile,Furniture,Thursday,False
Spearsland,44234706,2022-05-06,0,0.0,0,125,Dominican Republic,Furniture,Friday,False
Spearsland,44234706,2022-05-07,15,4668.0,0,0,Reunion,Furniture,Saturday,False
Spearsland,44234706,2022-05-08,7,1960.56,10,194,Turkey,Furniture,Sunday,False
Spearsland,44234706,2022-05-09,8,2489.6,0,0,Guam,Furniture,Monday,False
Spearsland,44234706,2022-05-10,2,622.4,0,0,Guernsey,Furniture,Tuesday,False
Spearsland,44234706,2022-05-11,7,2178.4,0,0,Algeria,Furniture,Wednesday,False
Spearsland,44234706,2022-05-12,9,2800.8,0,0,French Guiana,Furniture,Thursday,False
Spearsland,44234706,2022-05-13,2,622.4,0,147,Peru,Furniture,Friday,False
Spearsland,44234706,2022-05-14,2,622.4,0,0,Solomon Islands,Furniture,Saturday,False
Spearsland,44234706,2022-05-15,8,2489.6,0,193,Saudi Arabia,Furniture,Sunday,False
Spearsland,44234706,2022-05-16,1,311.2,0,0,Niger,Furniture,Monday,False
Spearsland,44234706,2022-05-17,1,311.2,0,183,Bahamas,Furniture,Tuesday,False
Spearsland,44234706,2022-05-18,4,1244.8,0,0,Western Sahara,Furniture,Wednesday,False
Spearsland,44234706,2022-05-19,8,2489.6,0,0,Peru,Furniture,Thursday,False
Spearsland,44234706,2022-05-20,3,793.56,15,0,Angola,Furniture,Friday,False
Spearsland,44234706,2022-05-21,5,1556.0,0,0,Canada,Furniture,Saturday,False
Spearsland,44234706,2022-05-22,7,1742.72,20,185,Moldova,Furniture,Sunday,False
Spearsland,44234706,2022-05-23,7,2178.4,0,0,Finland,Furniture,Monday,False
Spearsland,44234706,2022-05-24,4,1244.8,0,187,New Zealand,Furniture,Tuesday,False
Spearsland,44234706,2022-05-25,1,311.2,0,0,Tanzania,Furniture,Wednesday,False
Spearsland,44234706,2022-05-26,3,746.88,20,82,Saint Pierre and Miquelon,Furniture,Thursday,False
Spearsland,44234706,2022-05-27,3,933.6,0,105,Seychelles,Furniture,Friday,False
Spearsland,44234706,2022-05-28,5,1556.0,0,0,Nicaragua,Furniture,Saturday,False
Spearsland,44234706,2022-05-29,7,2178.4,0,80,Sao Tome and Principe,Furniture,Sunday,False
Spearsland,44234706,2022-05-30,0,0.0,0,0,Guyana,Furniture,Monday,False
Spearsland,44234706,2022-05-31,9,2800.8,0,0,Sri Lanka,Furniture,Tuesday,False
Spearsland,44234706,2022-06-01,3,793.56,15,137,Cyprus,Furniture,Wednesday,False
Spearsland,44234706,2022-06-02,8,2116.16,15,0,Dominica,Furniture,Thursday,False
Spearsland,44234706,2022-06-03,7,2178.4,0,0,Croatia,Furniture,Friday,False
Spearsland,44234706,2022-06-04,10,2800.8,10,0,New Zealand,Furniture,Saturday,False
Spearsland,44234706,2022-06-05,7,2178.4,0,0,Christmas Island,Furniture,Sunday,False
Spearsland,44234706,2022-06-06,2,622.4,0,0,Panama,Furniture,Monday,False
Spearsland,44234706,2022-06-07,9,2800.8,0,0,Bangladesh,Furniture,Tuesday,False
Spearsland,44234706,2022-06-08,8,2489.6,0,0,Estonia,Furniture,Wednesday,False
Spearsland,44234706,2022-06-09,3,933.6,0,87,Rwanda,Furniture,Thursday,False
Spearsland,44234706,2022-06-10,7,2178.4,0,0,Dominican Republic,Furniture,Friday,False
Spearsland,44234706,2022-06-11,10,3112.0,0,109,Cayman Islands,Furniture,Saturday,False
Spearsland,44234706,2022-06-12,11,3423.2,0,0,Northern Mariana Islands,Furniture,Sunday,False
Spearsland,44234706,2022-06-13,3,933.6,0,0,Benin,Furniture,Monday,False
Spearsland,44234706,2022-06-14,4,1244.8,0,0,Sudan,Furniture,Tuesday,False
Spearsland,44234706,2022-06-15,7,2178.4,0,0,Latvia,Furniture,Wednesday,False
Spearsland,44234706,2022-06-16,3,933.6,0,0,Guinea,Furniture,Thursday,False
Spearsland,44234706,2022-06-17,4,1182.56,5,27,British Indian Ocean Territory (Chagos Archipelago),Furniture,Friday,False
Spearsland,44234706,2022-06-18,7,2178.4,0,0,Zambia,Furniture,Saturday,False
Spearsland,44234706,2022-06-19,2,622.4,0,0,Niger,Furniture,Sunday,False
Spearsland,44234706,2022-06-20,6,1493.76,20,0,Jordan,Furniture,Monday,False
Spearsland,44234706,2022-06-21,6,1493.76,20,0,New Zealand,Furniture,Tuesday,False
Spearsland,44234706,2022-06-22,6,1867.2,0,79,Tokelau,Furniture,Wednesday,False
Spearsland,44234706,2022-06-23,7,2178.4,0,100,Bosnia and Herzegovina,Furniture,Thursday,False
Spearsland,44234706,2022-06-24,3,933.6,0,144,Anguilla,Furniture,Friday,False
Spearsland,44234706,2022-06-25,7,2178.4,0,0,Bangladesh,Furniture,Saturday,False
Spearsland,44234706,2022-06-26,12,3360.96,10,65,French Polynesia,Furniture,Sunday,False
Spearsland,44234706,2022-06-27,4,1244.8,0,0,Korea,Furniture,Monday,False
Spearsland,44234706,2022-06-28,4,1058.08,15,105,Antarctica (the territory South of 60 deg S),Furniture,Tuesday,False
Spearsland,44234706,2022-06-29,6,1867.2,0,0,Samoa,Furniture,Wednesday,False
Spearsland,44234706,2022-06-30,8,2489.6,0,61,Honduras,Furniture,Thursday,False
Spearsland,44234706,2022-07-01,5,1556.0,0,19,Liberia,Furniture,Friday,False
Spearsland,44234706,2022-07-02,9,2800.8,0,80,Antigua and Barbuda,Furniture,Saturday,False
Spearsland,44234706,2022-07-03,12,3734.4,0,0,Somalia,Furniture,Sunday,False
Spearsland,44234706,2022-07-04,5,1556.0,0,42,Benin,Furniture,Monday,False
Spearsland,44234706,2022-07-05,3,933.6,0,136,Afghanistan,Furniture,Tuesday,False
Spearsland,44234706,2022-07-06,6,1867.2,0,0,Afghanistan,Furniture,Wednesday,False
Spearsland,44234706,2022-07-07,10,2800.8,10,106,Vanuatu,Furniture,Thursday,False
Spearsland,44234706,2022-07-08,7,2178.4,0,0,Yemen,Furniture,Friday,False
Spearsland,44234706,2022-07-09,14,4356.8,0,157,Ukraine,Furniture,Saturday,False
Spearsland,44234706,2022-07-10,1,280.08,10,0,North Macedonia,Furniture,Sunday,False
Spearsland,44234706,2022-07-11,7,1742.72,20,0,Egypt,Furniture,Monday,False
Spearsland,44234706,2022-07-12,7,2178.4,0,0,Cote d'Ivoire,Furniture,Tuesday,False
Spearsland,44234706,2022-07-13,5,1556.0,0,0,Fiji,Furniture,Wednesday,False
Spearsland,44234706,2022-07-14,6,1680.48,10,0,Oman,Furniture,Thursday,False
Spearsland,44234706,2022-07-15,5,1244.8,20,0,Zimbabwe,Furniture,Friday,False
Spearsland,44234706,2022-07-16,7,2178.4,0,66,Jamaica,Furniture,Saturday,False
Spearsland,44234706,2022-07-17,9,2800.8,0,0,Korea,Furniture,Sunday,False
Spearsland,44234706,2022-07-18,7,1960.56,10,0,North Macedonia,Furniture,Monday,False
Spearsland,44234706,2022-07-19,5,1322.6,15,0,Bermuda,Furniture,Tuesday,False
Spearsland,44234706,2022-07-20,1,248.96,20,193,Northern Mariana Islands,Furniture,Wednesday,False
Spearsland,44234706,2022-07-21,9,2380.68,15,108,Belize,Furniture,Thursday,False
Spearsland,44234706,2022-07-22,5,1556.0,0,92,Aruba,Furniture,Friday,False
Spearsland,44234706,2022-07-23,14,4356.8,0,143,Norfolk Island,Furniture,Saturday,False
Spearsland,44234706,2022-07-24,4,1244.8,0,0,Cuba,Furniture,Sunday,False
Spearsland,44234706,2022-07-25,2,622.4,0,0,Netherlands Antilles,Furniture,Monday,False
Spearsland,44234706,2022-07-26,10,2645.2,15,0,United States of America,Furniture,Tuesday,False
Spearsland,44234706,2022-07-27,3,840.24,10,0,Portugal,Furniture,Wednesday,False
Spearsland,44234706,2022-07-28,2,622.4,0,162,Iceland,Furniture,Thursday,False
Spearsland,44234706,2022-07-29,5,1478.2,5,0,Oman,Furniture,Friday,False
Spearsland,44234706,2022-07-30,6,1493.76,20,190,Macao,Furniture,Saturday,False
